Event	ID	Name			Wwise Object Path	Notes
	572957620	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_18_PriorityLevel\Test_Silence_13_Lo\Wwise Silence	
	583007491	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_03_PriorityLevel\Test_Silence_03_Hi\Wwise Silence	
	586192105	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_04_PriorityLevel\Test_Silence_03_Hi\Wwise Silence	
	593356301	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ04_FirstQuestion\VO_IntroRun_FirstQuestion_01\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestion_Answer_Maybe_FollowUp\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestionFollowUp\Callback_QuestionSilence\1secondsilence\Wwise Silence	
	601775472	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_13_PriorityLevel\Test_Silence_13_Mid\Wwise Silence	
	604341003	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_20_PriorityLevel\Test_Silence_20_Mid\Wwise Silence	
	605792912	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_10_PriorityLevel\Test_Silence_08_Lo\Wwise Silence	
	607071107	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_17_PriorityLevel\Test_Silence_13_Mid\Wwise Silence	
	610976245	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_02_PriorityLevel\Test_Silence_02_Mid\Wwise Silence	
	614471010	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_05_PriorityLevel\Test_Silence_05_Hi\Wwise Silence	
	616214484	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_07_PriorityLevel\Test_Silence_05_Hi\Wwise Silence	
	618648659	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_02_PriorityLevel\Test_Silence_02_Lo\Wwise Silence	
	621209346	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ04_FirstQuestion\VO_IntroRun_FirstQuestion_01\Callback_QuestionSilence\1secondsilence\Wwise Silence	
	628715955	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_08_PriorityLevel\Test_Silence_08_Lo\Wwise Silence	
	641936714	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_02_PriorityLevel\Test_Silence_02_Hi\Wwise Silence	
	645448002	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_20_PriorityLevel\Test_Silence_20_Hi\Wwise Silence	
	656061366	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_02_PriorityLevel\Test_Silence_02_Lo\Wwise Silence	
	656925403	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_08_PriorityLevel\Test_Silence_08_Mid\Wwise Silence	
	662953506	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_17_PriorityLevel\Test_Silence_13_Hi\Wwise Silence	
	671284427	Wwise Synth One	Wwise Synth One		\Actor-Mixer Hierarchy\Music\sprintSystem\sprintDrone_synth_level4_01\Wwise Synth One	
	672258162	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_11_PriorityLevel\Test_Silence_08_Mid\Wwise Silence	
	677813221	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_01_PriorityLevel\Test_Silence_01_Mid\Wwise Silence	
	680284976	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ04_FirstQuestion\VO_IntroRun_FirstQuestion_01\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestion_Answer_Maybe_FollowUp\IntroRun_SQ07_FirstQuestion\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestionFollowUp\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestionFollowUp\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestionFollowUp\Callback_QuestionSilence\1secondsilence\Wwise Silence	
	686197194	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_12_PriorityLevel\Test_Silence_08_Lo\Wwise Silence	
	689375776	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ04_FirstQuestion\VO_IntroRun_FirstQuestion_01\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestion_Answer_Maybe_FollowUp\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestionFollowUp\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestionFollowUp\1secondsilence\Wwise Silence	
	692636763	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_07_PriorityLevel\Test_Silence_05_Mid\Wwise Silence	
	693955893	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_20_PriorityLevel\Test_Silence_20_Mid\Wwise Silence	
	700459946	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ04_FirstQuestion\VO_IntroRun_FirstQuestion_01\1secondsilence\Wwise Silence	
	711151899	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ04_FirstQuestion\VO_IntroRun_FirstQuestion_01\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestion_Answer_Maybe_FollowUp\VO_IntroRun_FirstQuestion_01\Callback_QuestionSilence\1secondsilence\Wwise Silence	
	718895912	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ01_WowYoureHere\VO_IntroRun_006_Likelike_wSFX_BigCutoff\TimedInterruptionBlocker\Wwise Silence	
	722173423	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_08_PriorityLevel\Test_Silence_08_Lo\Wwise Silence	
	727434367	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_10_PriorityLevel\Test_Silence_08_Hi\Wwise Silence	
	735608279	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_19_PriorityLevel\Test_Silence_13_Lo\Wwise Silence	
	739072944	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ04_FirstQuestion\VO_IntroRun_FirstQuestion_01\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestion_Answer_Maybe_FollowUp\IntroRun_SQ07_FirstQuestion\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestionFollowUp\1secondsilence\Wwise Silence	
	741980444	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_15_PriorityLevel\Test_Silence_13_Hi\Wwise Silence	
	768588859	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\PaceUpdate_Lydian_Placeholder\SecondsNoSeconds\Silence\Wwise Silence	
	772350499	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_04_PriorityLevel\Test_Silence_03_Lo\Wwise Silence	
	772967119	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_05_PriorityLevel\Test_Silence_05_Hi\Wwise Silence	
	774297879	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_04_PriorityLevel\Test_Silence_03_Mid\Wwise Silence	
	775142259	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_08_PriorityLevel\Test_Silence_08_Mid\Wwise Silence	
	777384117	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_03_PriorityLevel\Test_Silence_03_Lo\Wwise Silence	
	778407878	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_03_PriorityLevel\Test_Silence_03_Hi\Wwise Silence	
	781008476	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_14_PriorityLevel\Test_Silence_13_Lo\Wwise Silence	
	781174671	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Social Updates_MYHEART\VO_General_Social_Likelike_CurrentPlayers\VO_General_SocialUpdate_Likelike_CurrentPlayers_Pace_Same\VO_General_SocialUpdate_Likelike_CurrentPlayers_Pace_Same_None\Silence\Wwise Silence	
	795158380	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Social Updates_MYHEART\VO_General_Social_Likelike_CurrentPlayers\Silence\Wwise Silence	
	797150637	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ02_IntroducingTheRunDirector\VO_IntroRun_12_13_DrewAndShenn\SilenceGap_6s\Wwise Silence	
	798884392	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_01_PriorityLevel\Test_Silence_01_Mid\Wwise Silence	
	802571681	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_20_PriorityLevel\Test_Silence_20_Lo\Wwise Silence	
	802907151	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_03_PriorityLevel\Test_Silence_03_Lo\Wwise Silence	
	804459709	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_06_PriorityLevel\Test_Silence_05_Mid\Wwise Silence	
	810669349	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ05_ShennSeesTheNumbers\Announcer_Likelike_Explains\VO_IntroRun_059_Announcer\timedsilence5s_01\Wwise Silence	
	834386880	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_11_PriorityLevel\Test_Silence_08_Lo\Wwise Silence	
	835827232	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_05_PriorityLevel\Test_Silence_05_Lo\Wwise Silence	
	842260444	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_07_PriorityLevel\Test_Silence_05_Mid\Wwise Silence	
	855508588	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_13_PriorityLevel\Test_Silence_13_Lo\Wwise Silence	
	855980346	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ03_TheAvatarIsMoving\1secondsilence\Wwise Silence	
	862572691	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_09_PriorityLevel\Test_Silence_08_Hi\Wwise Silence	
	864246029	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ05_ShennSeesTheNumbers\timedsilence1s\Wwise Silence	
	873827552	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_19_PriorityLevel\Test_Silence_13_Mid\Wwise Silence	
	874733288	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_06_PriorityLevel\Test_Silence_05_Hi\Wwise Silence	
	887887431	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_10_PriorityLevel\Test_Silence_08_Lo\Wwise Silence	
	889079348	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_05_PriorityLevel\Test_Silence_05_Mid\Wwise Silence	
	890420044	Crowd_Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sprint SFX\Crowd_Reaction_OnOff\Failure\failure\Crowd_Silence	
	893543837	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ04_FirstQuestion\VO_IntroRun_FirstQuestion_01\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestion_Answer_Maybe_FollowUp\1secondsilence_01\Wwise Silence	
	894688795	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_07_PriorityLevel\Test_Silence_05_Hi\Wwise Silence	
	895475940	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ04_FirstQuestion\VO_IntroRun_FirstQuestion_01\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestion_Answer_Maybe_FollowUp\IntroRun_SQ07_FirstQuestion\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestionFollowUp\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestionFollowUp\1secondsilence\Wwise Silence	
	895765831	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_06_PriorityLevel\Test_Silence_05_Lo\Wwise Silence	
	896572298	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ02_IntroducingTheRunDirector\SilenceGap_6s\Wwise Silence	
	909261828	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ05_ShennSeesTheNumbers\Announcer_Likelike_Explains\VO_IntroRun_059_Announcer\timedsilence200ms\Wwise Silence	
	920105252	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_03_PriorityLevel\Test_Silence_03_Lo\Wwise Silence	
	922020783	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_05_PriorityLevel\Test_Silence_05_Hi\Wwise Silence	
	922946003	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ04_FirstQuestion\VO_IntroRun_FirstQuestion_01\VO_IntroRun_FirstQuestion_YesOrNo\VO_IntroRun_FirstQuestion_Answer_Maybe_FollowUp\IntroRun_SQ07_FirstQuestion\1secondsilence_01\Wwise Silence	
	927762717	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_18_PriorityLevel\Test_Silence_13_Mid\Wwise Silence	
	928536892	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_06_PriorityLevel\Test_Silence_05_Hi\Wwise Silence	
	951063376	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_01_PriorityLevel\Test_Silence_01_Hi\Wwise Silence	
	953237696	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_20_PriorityLevel\Test_Silence_20_Mid\Wwise Silence	
	970644310	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_13_PriorityLevel\Test_Silence_13_Hi\Wwise Silence	
	970952326	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_17_PriorityLevel\Test_Silence_13_Lo\Wwise Silence	
	990716119	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_05_PriorityLevel\Test_Silence_05_Mid\Wwise Silence	
	991617620	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ05_ShennSeesTheNumbers\Announcer_Likelike_Explains\IntroRun_SQ09_LikelikeExplains\timedsilence1s\Wwise Silence	
	992584248	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_12_PriorityLevel\Test_Silence_08_Hi\Wwise Silence	
	993136502	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Story Run\Story Run\Story_Episode_Selector\Story_00_IntroRun\Story_00_IntroRun_SceneSelect\IntroRun_SQ04_FirstQuestion\1secondsilence_01\Wwise Silence	
	1004652191	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_02_PriorityLevel\Test_Silence_02_Lo\Wwise Silence	
	1005119494	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_08_PriorityLevel\Test_Silence_08_Lo\Wwise Silence	
	1007430081	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\PaceUpdate_Lydian_Placeholder\EncouragementChance\Silence\Wwise Silence	
	1007466927	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_09_PriorityLevel\Test_Silence_08_Mid\Wwise Silence	
	1020744670	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_05_PriorityLevel\Test_Silence_05_Mid\Wwise Silence	
	1024051893	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_09_PriorityLevel\Test_Silence_08_Mid\Wwise Silence	
	1029520630	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_18_PriorityLevel\Test_Silence_13_Hi\Wwise Silence	
	1033808366	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Social Updates_MYHEART\VO_General_SocialUpdate_Likelike_TopPercent\VO_General_SocialUpdate_Likelike_TopPercent\Silence\Wwise Silence	
	1035202055	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_08_PriorityLevel\Test_Silence_08_Hi\Wwise Silence	
	1036155169	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_19_PriorityLevel\Test_Silence_13_Hi\Wwise Silence	
	1042765119	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_20_PriorityLevel\Test_Silence_20_Mid\Wwise Silence	
	1043974069	Wwise Synth One	Wwise Synth One		\Actor-Mixer Hierarchy\Music\sprintSystem\sprintDrone_synth_level2\Wwise Synth One	
	1049033963	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\SFX\SFX\Test_Silence_Length\Test_Silence_08_PriorityLevel\Test_Silence_08_Hi\Wwise Silence	
	1052570643	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\Sequence Pausing SFX\Test_Silence_Length_REAL\Test_Silence_16_PriorityLevel\Test_Silence_13_Mid\Wwise Silence	
