Event	ID	Name			Wwise Object Path	Notes
	15157247	VO_TR_Mixie_Disaster01_Warning_part02_Mixie_Intervals_num15	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Mixie_Disaster01_Warning_part02_Mixie_Intervals_num15_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster01\Disaster01 Warning Intro - INT - Hope Mixie\Disaster01 Warning Directive Intervals - Mixie\Disaster01_Warning_Part02_Mixie_Intervals\Warning_part02_Mixie_Intervals_numXX\VO_TR_Mixie_Disaster01_Warning_part02_Mixie_Intervals_num15		7348
	17204320	VO_TR_Mixie_ActionLine_Pre1stTask_03_part02_Hope_End_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Mixie_ActionLine_Pre1stTask_03_part02_Hope_End_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\ActionLines Pre1stTask - Mixie Hope\VO_TR_Mixie_ActionLine_Pre1stTask_03 - Mixie Hope TempoLevel\VO_TR_Mixie_ActionLine_Pre1stTask_03_part02_Hope_End_01		42302
	17949036	Mixie_Interval_AB_Core_Acoustigui_AllStrums_Gchord_165_8m_1i1o	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\Mixie_Interval_AB_Core_Acoustigui_AllStrums_Gchord_165_8m_1i1o_B829FB0E.wem		\Interactive Music Hierarchy\Default Work Unit\Fitness Run Music\Mixie Intervals\Intervals\Mixie's Theme\Mixie_A\Mixie_Interval_AB_Core_Acoustigui_AllStrums_Gchord_165_8m_1i1o		233918
	18786230	VO_FR_ActionLinePre2-4b_02_Hope	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_FR_ActionLinePre2-4b_02_Hope_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\ActionUpdate\ActionUpdate\ActionLines Pre2-4 OnOff\ActionLines Pre2-4\ActionLines Pre2-4\VO_FR_ActionLinePre2-4b\VO_FR_ActionLinePre2-4b_02_Hope		57298
	18908905	VO_TR_Hope_Disaster03_Finish_Sprint_Hope_02	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Hope_Disaster03_Finish_Sprint_Hope_02_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster03\Disaster03 END - SPR - Hope\Disaster03 END - SPR - Hope\VO_TR_Hope_Disaster03_Finish_Sprint_Hope_02		15452
	19003089	VO_FR_TimeLeft_Hope_min05	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_FR_TimeLeft_Hope_min05_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Time Remaining\Time Remaining\Time Remaining Minutes\VO_FR_TimeLeft_Hope_min05		12194
	19575762	VO_pace_Likelike_sec_35a	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_pace_Likelike_sec_35a_3AD11E36.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Intro -  AVG - Hope\Section02 Start Average Pace\1_Second_or_Multi_Seconds\Sequence_A2b_multi_seconds_2_chunks\Second_VO\VO_pace_Likelike_sec_35\VO_pace_Likelike_sec_35a		6200
	21538066	VO_pace_Likelike_min_09	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_pace_Likelike_min_09_71CB5530.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Intro -  AVG - Hope\Section02 Start Average Pace\Minute_VO_01\VO_pace_Likelike_min_09		7997
	22564831	VO_TR_MixieGrammar_Disaster03_Checkpoint_part02_Mixie_Objective_Mudslide_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_MixieGrammar_Disaster03_Checkpoint_part02_Mixie_Objective_Mudslide_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster03\Disaster03 Checkpoint FAIL - Mixie Hope\VO_TR_MixieGrammar_Disaster03_Checkpoint_Part01-02 - Mixie\VO_TR_MixieGrammar_Disaster03_Checkpoint_part02_Disastertype - Mixie\VO_TR_MixieGrammar_Disaster03_Checkpoint_part02_Mixie_Objective_Mudslide_01		84952
	22858408	VO_TR_MixieGrammar_Disaster01_Checkpoint_part01_Mixie_Objective_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_MixieGrammar_Disaster01_Checkpoint_part01_Mixie_Objective_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster01\Disaster01 Checkpoint WIN\VO_TR_MixieGrammar_Disaster01_Checkpoint_part01_Mixie_Objective_01		129270
	25711488	VO_TR_Hope_Disaster02_Warning_part02_Hope_Intervals_num11	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Hope_Disaster02_Warning_part02_Hope_Intervals_num11_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Intro -  INT - Hope\VO_TR_Hope_Disaster02_Warning_part02_Hope_Intervals_num\VO_TR_Hope_Disaster02_Warning_part02_Hope_Intervals_num11		12229
	26266052	VO_TR_Mixie_Disaster03_Start_Sprint_Mixie_sec45	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Mixie_Disaster03_Start_Sprint_Mixie_sec45_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster03\Disaster03 START - SPR - Mixie\VO_TR_Mixie_Disaster03_Start_Sprint_Mixie_Length\VO_TR_Mixie_Disaster03_Start_Sprint_Mixie_sec45		28475
	26930564	VO_pace_Likelike_sec_34c	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_pace_Likelike_sec_34c_155DB81F.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Intro -  AVG - Hope\Section02 Start Average Pace\1_Second_or_Multi_Seconds\Sequence_A2b_multi_seconds_2_chunks\Second_VO\VO_pace_Likelike_sec_34\VO_pace_Likelike_sec_34c		6472
	27244733	VO_GR_MotivMessage_Lydian_Begin_num01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_DailyRun_MotivMessage_Lydian_Begin_num01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\POI Motivational Message\Lydian_MotivMessage\VO_GR_MotivMessage_Lydian_Begin_num01		21381
	27711251	VO_TR_MixieGrammar_MissionDescribe_part04_Objective_Mixie_NaturalDisaster_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_MixieGrammar_MissionDescribe_part04_Objective_Mixie_NaturalDisaster_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Mission Describe - Mixie Hope\VO_TR_MixieGrammar_MissionDescribe_part04_Objective_Mixie_NaturalDisaster_01		63670
	32919121	Callback_Disaster_MUS_Tornado	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\Callback_Disaster_MUS_Tornado_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 AMB Setter\Callback_Disaster_MUS_Tornado		758
	33114877	VO_TR_Mixie_Disaster02_Halfway_part01_Mixie_Flashflood_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Mixie_Disaster02_Halfway_part01_Mixie_Flashflood_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Halfway - Mixie\VO_TR_Mixie_Disaster02_Halfway_part01_Mixie WinningOrLosing\VO_TR_Mixie_Disaster02_Halfway_part01_Mixie DisasterType\VO_TR_Mixie_Disaster02_Halfway_part01_Mixie_Flashflood_01		28232
	34492880	VO_TR_Mixie_Disaster03_Warning_part02_Hope_AveragePace_End_PLACEHOLDER	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Mixie_Disaster03_Warning_part02_Hope_AveragePace_End_PLACEHOLDER_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster03\Disaster03 Intro AVG - Mixie Hope\Section03 Start Average Pace\VO_TR_Mixie_Disaster03_Warning_part02_Hope_AveragePace_End_PLACEHOLDER		13069
	36719462	VO_pace_Likelike_min_02	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_pace_Likelike_min_02_75665ECB.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster01\Disaster01 Warning Intro - AVG - Hope Mixie\Section01 Start Average Pace\Minute_VO\VO_pace_Likelike_min_02		7418
	37905891	VO_TR_Mixie_Disaster03_Warning_part02_Hope_Intervals_min02	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Mixie_Disaster03_Warning_part02_Hope_Intervals_min02_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster03\Disaster03 Intro - INT - Mixie Hope\VO_TR_Mixie_Disaster03_Warning_part02_Hope_Intervals_Length\VO_TR_Mixie_Disaster03_Warning_part02_Hope_Intervals_min02		11432
	38662943	Callback_Tracking1_START	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\Callback_Tracking1_START_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster01\Disaster01 Warning Intro - SPR - Hope Mixie\Callback_Tracking1_START		752
	39402396	VO_TR_MixieGrammar_Disaster02_Checkpoint_Mixie_Objective_Disaster_Mudslide_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_MixieGrammar_Disaster02_Checkpoint_Mixie_Objective_Disaster_Mudslide_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Checkpoint WinFail\Disaster02 Checkpoint FAIL - Mixie Hope - Removed Task End Line\Disaster02 Checkpoint Part01-02 - Mixie\Disaster02 Checkpoint DisasterType\VO_TR_MixieGrammar_Disaster02_Checkpoint_Mixie_Objective_Disaster_Mudslide_01		20944
	40130064	AMB_General_Portal_BL04_chimes_panC_loopWcrossover_1s555ms	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\AMB_General_Portal_BL04_chimes_panC_loopWcrossover_1s555ms_7EB840E3.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\POI Motivational Message\Lydian_MotivMessage\Motivational Message Content\Motivational Message Deep Voice 1-9\Message_06\VO_GR_MotivMessage_DeepVoice_Message01f\POI Ambience_Med\AMB_General_Portal_BL04_chimes_panC_loopWcrossover_1s555ms		86917
	40393739	VO_TR_MixieGrammar_Disaster02_Checkpoint_Mixie_Objective_Disaster_Volcano_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_MixieGrammar_Disaster02_Checkpoint_Mixie_Objective_Disaster_Volcano_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Checkpoint WinFail\Disaster02 Checkpoint FAIL - Mixie Hope - Removed Task End Line\Disaster02 Checkpoint Part01-02 - Mixie\Disaster02 Checkpoint DisasterType\VO_TR_MixieGrammar_Disaster02_Checkpoint_Mixie_Objective_Disaster_Volcano_01		21224
	40479852	AMB_General_Portal_BL02_idle_FadeIn_loopWcrossover_740ms	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\AMB_General_Portal_BL02_idle_FadeIn_loopWcrossover_740ms_407AB97E.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\POI Motivational Message\Lydian_MotivMessage\Motivational Message Content\Motivational Message Superfan 1-9\Message_07\VO_GR_MotivMessage_SuperFan_Message01g\POI Ambience_LONG\AMB_General_Portal_BL02_idle_FadeIn_loopWcrossover_740ms		138570
	40541944	VO_TR_Mixie_Disaster03_Warning_part02_Mixie_01_Disaster_Mudslide_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Mixie_Disaster03_Warning_part02_Mixie_01_Disaster_Mudslide_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster03\Disaster03 Intro SPR - Mixie Hope\Disaster03 Warning part 02-05 Mixie\VO_TR_Mixie_Disaster03_Warning_part02 DisasterType\VO_TR_Mixie_Disaster03_Warning_part02_Mixie_01_Disaster_Mudslide_01		19810
	40875516	VO_TR_Mixie_Disaster01_Halfway_part01_Mixie_Tornado_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Mixie_Disaster01_Halfway_part01_Mixie_Tornado_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster01\Disaster01 Halfway - Mixie\Disaster01 Halfway Power Aura Toggle\Disaster01 Halfway part01 DisasterType\VO_TR_Mixie_Disaster01_Halfway_part01_Mixie_Tornado_01		23467
	41530102	VO_FR_Warmup_Early02_Hope_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_FR_Warmup_Early02_Hope_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Warmup Sequence\Warmup Early\Warmup Early02 Hope\VO_FR_Warmup_Early02_Hope_01		41147
	42381667	VO_FR_Sprint02_Encouragement_c01_Lydian	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_FR_Sprint02_Encouragement_c01_Lydian_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Sprint 02 Lydian\Sprint_Encouragement_VO_SFX\Sprint 02 Encouragement Lydian Hope\Sprint01_c\VO_FR_Sprint02_Encouragement_c01_Lydian		52069
	42502714	VO_pace_Likelike_sec_48	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_pace_Likelike_sec_48_6A2E0CA9.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Intro -  AVG - Hope\Section02 Start Average Pace\1_Second_or_Multi_Seconds\Sequence_A2b_multi_seconds_2_chunks\Second_VO\VO_pace_Likelike_sec_48		6441
	44801174	VO_TR_Mixie_PaceSetBaseline_part02_Instruct_Mixie_begin_min01_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Mixie_PaceSetBaseline_part02_Instruct_Mixie_begin_min01_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\PaceSetBaseline_part02_START_Mixie\PaceSetBaseline_part02_START_Mixie_min01\VO_TR_Mixie_PaceSetBaseline_part02_Instruct_Mixie_begin_min01_01		11134
	45089270	VO_TR_Mixie_Disaster02_Warning_part02_Hope_AveragePace_min04	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Mixie_Disaster02_Warning_part02_Hope_AveragePace_min04_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Intro -  AVG - Hope\Section02 Start Average Pace\Section02 AveragePace Duration min\VO_TR_Mixie_Disaster02_Warning_part02_Hope_AveragePace_min04		11116
	46223067	VO_TR_Mixie_Disaster01_Warning_part01a_Hope_02	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Mixie_Disaster01_Warning_part01a_Hope_02_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster01\Disaster01 Warning Intro - SPR - Hope Mixie\VO_TR_Mixie_Disaster01_Warning_part01a\VO_TR_Mixie_Disaster01_Warning_part01a_Hope_02		25630
	46427838	VO_TR_Mixie_Disaster03_Warning_part02_Hope_Intervals_min01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Mixie_Disaster03_Warning_part02_Hope_Intervals_min01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster03\Disaster03 Intro - INT - Mixie Hope\VO_TR_Mixie_Disaster03_Warning_part02_Hope_Intervals_Length\VO_TR_Mixie_Disaster03_Warning_part02_Hope_Intervals_min01		10501
	46844320	Mixie_Interval_D_POWER_FastRunnerSyn_A_165_1m	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\Mixie_Interval_D_POWER_FastRunnerSyn_A_165_1m_B829FB0E.wem		\Interactive Music Hierarchy\Default Work Unit\Fitness Run Music\Mixie Intervals\Intervals\Mixie's Theme Power Aura\Mixie_D_PWR\Mixie_Interval_D_POWER_FastRunnerSyn_A_165_1m		27475
	46871265	Mixie_Interval_D_Core_GlockCelesta_165_2m_2bi_1o	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\Mixie_Interval_D_Core_GlockCelesta_165_2m_2bi_1o_B829FB0E.wem		\Interactive Music Hierarchy\Default Work Unit\Fitness Run Music\Mixie Intervals\Intervals\Mixie's Theme\Mixie_D\Mixie_Interval_D_Core_GlockCelesta_165_2m_2bi_1o		63624
	47049792	VO_GR_MotivMessage_SuperFan_Message01i	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_GR_MotivMessage_SuperFan_Message01i_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\POI Motivational Message\Lydian_MotivMessage\Motivational Message Content\Motivational Message Superfan 1-9\Message_09\VO_GR_MotivMessage_SuperFan_Message01i\VO_GR_MotivMessage_SuperFan_Message01i		88893
	49154163	VO_pace_Likelike_end_01e	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_pace_Likelike_end_01e_BD3CD477.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster01\Disaster01 Warning Intro - AVG - Hope Mixie\Section01 Start Average Pace\1_Second_or_Multi_Seconds\Sequence_A2b_multi_seconds_2_chunks\Per_Mile\VO_pace_Likelike_end_01e		4922
	51568348	VO_TR_Mixie_Disaster01_Warning_part04_Hope_AveragePace_ForTheNext_min06	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Mixie_Disaster01_Warning_part04_Hope_AveragePace_ForTheNext_min06_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster01\Disaster01 Warning Intro - AVG - Hope Mixie\Section01 Start Average Pace\Section01 AveragePace Duration min\VO_TR_Mixie_Disaster01_Warning_part04_Hope_AveragePace_ForTheNext_min06		16094
	51702300	VO_TR_Mixie_Disaster01_Warning_part02_Mixie_Sprint_sec20	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Mixie_Disaster01_Warning_part02_Mixie_Sprint_sec20_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster01\Disaster01 Warning Intro - SPR - Hope Mixie\Disaster01 Warning_part02_Sprint_Length\VO_TR_Mixie_Disaster01_Warning_part02_Mixie_Sprint_sec20		21273
	51839053	VO_TR_Mixie_ActionLine_Pre3rdTask_05_part02_Hope_Begin_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Mixie_ActionLine_Pre3rdTask_05_part02_Hope_Begin_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\ActionLines Pre3rdTask - Mixie Hope\VO_TR_Mixie_ActionLine_Pre3rdTask\VO_TR_Mixie_ActionLine_Pre3rdTask_05 Mixie Hope\VO_TR_Mixie_ActionLine_Pre3rdTask_05_part02_Hope_Begin_01		27916
	54240985	VO_FR_Cooldown_Late01_Dorian_01c	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_FR_Cooldown_Late01_Dorian_01c_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Cooldown Sequence\Cooldown Late\Cooldown Late Dorian 01\Cooldown Late01c\VO_FR_Cooldown_Late01_Dorian_01c		208297
	54433122	VO_TR_Mixie_Disaster01_Start_Sprint_Mixie_sec45	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Mixie_Disaster01_Start_Sprint_Mixie_sec45_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster01\Disaster01 START - SPR - Mixie\Disaster01 START - SPR - Mixie\VO_TR_Mixie_Disaster01_Start_Sprint_Mixie_sec45		32368
	55096849	SFX_MVP_runbot_chimeV2	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\SFX_MVP_runbot_chimeV2_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\POI Motivational Message\Lydian_MotivMessage\SFX_MVP_runbot_chimeV2		6712
	56712568	VO_FR_Mission_Details01_Moviegoers_01_Lydian_num323	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_FR_Mission_Details01_Moviegoers_01_Lydian_num323_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\MissionUpdate\MissionUpdate\Mission Greet Lydian\Mission_Intro_Details_Response_Target\Mission_Details\VO_FR_Mission_Details01_Moviegoers_01_Lydian_num323		19781
	57089178	VO_FR_Mission_Details01_Moviegoers_02_Hope_num323	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_FR_Mission_Details01_Moviegoers_02_Hope_num323_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\MissionUpdate\MissionUpdate\Mission Greet Lydian\Mission_Intro_Details_Response_Target\Mission_Hope_Response\VO_FR_Mission_Details01_Moviegoers_02_Hope_num323		45266
	58254827	VO_pace_Likelike_sec_32a	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_pace_Likelike_sec_32a_EF31A704.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Intro -  AVG - Hope\Section02 Start Average Pace\1_Second_or_Multi_Seconds\Sequence_A2b_multi_seconds_2_chunks\Second_VO\VO_pace_Likelike_sec_32\VO_pace_Likelike_sec_32a		6473
	58687886	VO_FR_Mission_Intro_Lydian_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_FR_Mission_Intro_Lydian_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\MissionUpdate\MissionUpdate\Mission Greet Lydian\Mission_Intro_Details_Response_Target\Mission_Intro\VO_FR_Mission_Intro_Lydian_01		232212
	59602684	VO_TR_Mixie_MelodyGreet_part03_Hope_FollowUp_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\VO_TR_Mixie_MelodyGreet_part03_Hope_FollowUp_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\MelodyGreet - Mixie Hope\MelodyGreet part03 - Hope\VO_TR_Mixie_MelodyGreet_part03_Hope_FollowUp_01		43348
	59929026	AMB_General_Portal_BL04_chimes_panC_loopWcrossover_1s555ms	C:\Users\Sam\Repos\abra\abra-wwise\.cache\iOS\SFX\AMB_General_Portal_BL04_chimes_panC_loopWcrossover_1s555ms_EB508696.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\POI Motivational Message\Lydian_MotivMessage\Motivational Message Content\Motivational Message Deep Voice 1-9\Message_01\VO_GR_MotivMessage_DeepVoice_Message01a\POI Ambience_Short\AMB_General_Portal_BL04_chimes_panC_loopWcrossover_1s555ms		44312
