Event	ID	Name			Wwise Object Path	Notes
	229015621	AMB_General_Portal_BL02_idle_FadeIn_loopWcrossover_740ms	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\AMB_General_Portal_BL02_idle_FadeIn_loopWcrossover_740ms_D95FB940.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\POI Motivational Message\Lydian_MotivMessage\Motivational Message Content\Motivational Message Deep Voice 1-9\Message_05\VO_GR_MotivMessage_DeepVoice_Message01e\POI Ambience_Med\AMB_General_Portal_BL02_idle_FadeIn_loopWcrossover_740ms		128104
	229633978	VO_FR_Sprint01_Target_Lydian_01_sec30	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_FR_Sprint01_Target_Lydian_01_sec30_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Sprint 01 Lydian\VO_FR_Sprint01_Target_Lydian_01_sec30		28413
	229640930	VO_DailyRun_MotivMessage_Lydian_Followup_01a	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_DailyRun_MotivMessage_Lydian_Followup_01a_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\POI Motivational Message\Lydian_MotivMessage\MotivMessage Followup SHORT\VO_DailyRun_MotivMessage_Lydian_Followup_01a		13802
	230182532	VO_TR_Mixie_Disaster02_Halfway_part02_Mixie_End_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_Mixie_Disaster02_Halfway_part02_Mixie_End_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Halfway - Mixie\Disaster02 Halfway End Power Aura Toggle\VO_TR_Mixie_Disaster02_Halfway_part02_Mixie End\VO_TR_Mixie_Disaster02_Halfway_part02_Mixie_End_01		30926
	231743573	VO_FR_TimeLeft_Hope_min06	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_FR_TimeLeft_Hope_min06_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Time Remaining\Time Remaining\Time Remaining Minutes\VO_FR_TimeLeft_Hope_min06		11625
	233042593	VO_FR_ActionLinePre2-4e_01_Lydian	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_FR_ActionLinePre2-4e_01_Lydian_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\ActionUpdate\ActionUpdate\ActionLines Pre2-4 OnOff\ActionLines Pre2-4\ActionLines Pre2-4\VO_FR_ActionLinePre2-4e\VO_FR_ActionLinePre2-4e_01_Lydian		106727
	233326238	AMB_General_Portal_BL04_chimes_panC_loopWcrossover_1s555ms	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\AMB_General_Portal_BL04_chimes_panC_loopWcrossover_1s555ms_0FB2450D.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\POI Motivational Message\Lydian_MotivMessage\Motivational Message Content\Motivational Message Superfan 1-9\Message_01\VO_GR_MotivMessage_SuperFan_Message01a\POI Ambience_Short\AMB_General_Portal_BL04_chimes_panC_loopWcrossover_1s555ms		32855
	234634524	VO_TR_Mixie_Disaster01_Warning_part03_Mixie_Earthquake_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_Mixie_Disaster01_Warning_part03_Mixie_Earthquake_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster01\Disaster01 Warning Intro - SPR - Hope Mixie\Disaster01_Warning_Part03_Mixie_Disasters\VO_TR_Mixie_Disaster01_Warning_part03_Mixie_Earthquake_01		38677
	235908914	VO_TR_Mixie_MissionDescribe_part02_Mixie_NaturalDisaster_02	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_Mixie_MissionDescribe_part02_Mixie_NaturalDisaster_02_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Mission Describe - Mixie Hope\MissionDescribe part02 - Mixie\VO_TR_Mixie_MissionDescribe_part02_Mixie_NaturalDisaster_02		158832
	236472821	VO_pace_Likelike_sec_38	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_pace_Likelike_sec_38_561E815B.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Intro -  AVG - Hope\Section02 Start Average Pace\1_Second_or_Multi_Seconds\Sequence_A2b_multi_seconds_2_chunks\Second_VO\VO_pace_Likelike_sec_38		6592
	237425668	VO_TR_Hope_Disaster02_Finish_Sprint_Hope_02	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_Hope_Disaster02_Finish_Sprint_Hope_02_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 END - SPR - Hope\Disaster02 END - SPR  - Hope\VO_TR_Hope_Disaster02_Finish_Sprint_Hope_02		24684
	238558982	Mixie_Power_Aura_AMB_Wind_V1_165bpm_8m	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\Mixie_Power_Aura_AMB_Wind_V1_165bpm_8m_B829FB0E.wem		\Interactive Music Hierarchy\Default Work Unit\Fitness Run Music\Mixie Intervals\Intervals\Mixie's Theme Power Aura\Mixie_C1_PWR\Mixie_Power_Aura_AMB_Wind_V1_165bpm_8m		200588
	238849782	VO_TR_MixieGrammar_Disaster03_Checkpoint_part02_Mixie_Objective_Hailstorm_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_MixieGrammar_Disaster03_Checkpoint_part02_Mixie_Objective_Hailstorm_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster03\Disaster03 Checkpoint FAIL - Mixie Hope\VO_TR_MixieGrammar_Disaster03_Checkpoint_Part01-02 - Mixie\VO_TR_MixieGrammar_Disaster03_Checkpoint_part02_Disastertype - Mixie\VO_TR_MixieGrammar_Disaster03_Checkpoint_part02_Mixie_Objective_Hailstorm_01		81727
	239318448	VO_TR_Mixie_Disaster03_Checkpoint_part04_Fail_Hope_Volcano_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_Mixie_Disaster03_Checkpoint_part04_Fail_Hope_Volcano_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster03\Disaster03 Checkpoint FAIL - Mixie Hope\VO_TR_Mixie_Disaster03_Checkpoint_part03_Fail_Hope\VO_TR_Mixie_Disaster03_Checkpoint_part04_Fail_Hope_DisasterType\VO_TR_Mixie_Disaster03_Checkpoint_part04_Fail_Hope_Volcano_01		58389
	241213124	VO_TR_Mixie_MissionDescribe_part03_Hope_NaturalDisaster_02	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_Mixie_MissionDescribe_part03_Hope_NaturalDisaster_02_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Mission Describe - Mixie Hope\MissionDescribe part03 - Hope\VO_TR_Mixie_MissionDescribe_part03_Hope_NaturalDisaster_02		83816
	241306119	VO_TR_Hope_Disaster01_Finish_Intervals_Hope_02	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_Hope_Disaster01_Finish_Intervals_Hope_02_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster01\Disaster01 Checkpoint WIN\Disaster01 Finish - Hope\VO_TR_Hope_Disaster01_Finish_Intervals_Hope_02		38340
	241533820	AMB_General_Portal_BL05_chimes_panL_loopWcrossover_1s555ms	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\AMB_General_Portal_BL05_chimes_panL_loopWcrossover_1s555ms_601B60B4.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\POI Motivational Message\Lydian_MotivMessage\Motivational Message Content\Motivational Message Deep Voice 1-9\Message_09\VO_GR_MotivMessage_DeepVoice_Message01i\POI Ambience_LONG\AMB_General_Portal_BL05_chimes_panL_loopWcrossover_1s555ms		168062
	241562461	Mixie_Interval_B_POWER_MelodyV1_165_8m_2bi1bo	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\Mixie_Interval_B_POWER_MelodyV1_165_8m_2bi1bo_B829FB0E.wem		\Interactive Music Hierarchy\Default Work Unit\Fitness Run Music\Mixie Intervals\Intervals\Mixie's Theme Power Aura\Mixie_B_PWR\Mixie_Interval_B_POWER_MelodyV1_165_8m_2bi1bo		213413
	242698106	VO_FR_Cooldown_General01_Dorian_01a	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_FR_Cooldown_General01_Dorian_01a_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Cooldown Sequence\Cooldown General\Cooldown General Dorian 01\General01a\VO_FR_Cooldown_General01_Dorian_01a		84835
	243302694	VO_pace_Likelike_sec_27a	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_pace_Likelike_sec_27a_03FE7E9B.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Intro -  AVG - Hope\Section02 Start Average Pace\1_Second_or_Multi_Seconds\Sequence_A2b_multi_seconds_2_chunks\Second_VO\VO_pace_Likelike_sec_27\VO_pace_Likelike_sec_27a		7472
	243570074	VO_FR_Milestone_EarlyFinish_Bonus_4-4_01_Lydian_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_FR_Milestone_EarlyFinish_Bonus_4-4_01_Lydian_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\MissionUpdate\MissionUpdate\Milestone4-4_OnOff\Milestone_Bonus4-4\VO_FR_Milestone_EarlyFinish_Bonus_4-4_01_Lydian_01		180840
	245752565	VO_TR_Mixie_Disaster03_Warning_part02_Mixie_01_Disaster_Earthquake_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_Mixie_Disaster03_Warning_part02_Mixie_01_Disaster_Earthquake_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster03\Disaster03 Intro SPR - Mixie Hope\Disaster03 Warning part 02-05 Mixie\VO_TR_Mixie_Disaster03_Warning_part02 DisasterType\VO_TR_Mixie_Disaster03_Warning_part02_Mixie_01_Disaster_Earthquake_01		26084
	245999417	VO_GR_Conversation_Hope_Random_01b	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_GR_Conversation_Hope_Random_01b_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Conversation\Hope Conversation Random\Hope_Conversation\Conversation_02\VO_GR_Conversation_Hope_Random_01b		308478
	246917805	VO_FR_ActionLinePre1-4a_01_Lydian	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_FR_ActionLinePre1-4a_01_Lydian_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\ActionUpdate\ActionUpdate\ActionLines Pre1-4 OnOff\ActionLines Pre1-4\ActionLines Pre1-4\VO_FR_ActionLinePre1-4a\VO_FR_ActionLinePre1-4a_01_Lydian		107366
	248173584	VO_TR_Mixie_ActionLine_Pre3rdTask_05_part02_Hope_TempoLevel-Associate_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_Mixie_ActionLine_Pre3rdTask_05_part02_Hope_TempoLevel-Associate_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\ActionLines Pre3rdTask - Mixie Hope\VO_TR_Mixie_ActionLine_Pre3rdTask\VO_TR_Mixie_ActionLine_Pre3rdTask_05 Mixie Hope\VO_TR_Mixie_ActionLine_Pre3rdTask_05_part02_Hope_TempoLevel\VO_TR_Mixie_ActionLine_Pre3rdTask_05_part02_Hope_TempoLevel-Associate_01		43823
	249242972	VO_pace_Likelike_min_09	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_pace_Likelike_min_09_61470DD9.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Intro -  AVG - Hope\Section02 Start Average Pace\Minute_VO\VO_pace_Likelike_min_09		7999
	250366858	VO_TR_MixieGrammar_ActionLineSpecific_Objective_02_part01_Mixie	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_MixieGrammar_ActionLineSpecific_Objective_02_part01_Mixie_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\ActionLines Pre3rdTask - Mixie Hope\VO_TR_Mixie_ActionLine_Pre3rdTask\ActionLineSpecific Grammar - Mixie Hope\VO_TR_MixieGrammar_ActionLineSpecific_Objective_02\VO_TR_MixieGrammar_ActionLineSpecific_Objective_02_part01_Mixie		131061
	250434206	VO_TR_Mixie_MissionEnd_part01_Mixie_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_Mixie_MissionEnd_part01_Mixie_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Mission End Win Fail - Mixie\Mission End part01 begin\VO_TR_Mixie_MissionEnd_part01_Mixie_01		45445
	250724638	VO_TR_Hope_Disaster02_Warning_part02_Hope_Sprint_sec10	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_Hope_Disaster02_Warning_part02_Hope_Sprint_sec10_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Intro -  SPR - Hope\VO_TR_Hope_Disaster02_Warning_part02_Hope_Sprint\VO_TR_Hope_Disaster02_Warning_part02_Hope_Sprint_Length\VO_TR_Hope_Disaster02_Warning_part02_Hope_Sprint_sec10		11924
	252167288	VO_FR_Milestone_EarlyFinish_Bonus_5-4_01_Lydian_01	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_FR_Milestone_EarlyFinish_Bonus_5-4_01_Lydian_01_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\MissionUpdate\MissionUpdate\Milestone5-4_OnOff\Milestone_Bonus5-4\VO_FR_Milestone_EarlyFinish_Bonus_5-4_01_Lydian_01		377303
	253242374	VO_FR_Warmup_Tip01_Dorian_01d	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_FR_Warmup_Tip01_Dorian_01d_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Warmup Sequence\Warmup General Tips\Warmup Tip 01 Dorian\Warmup Tip 01 Dorian\Tip01d\VO_FR_Warmup_Tip01_Dorian_01d		188886
	254003110	VO_TR_Mixie_Disaster01-03_Halfway_part02_Mixie_End_Failing_01_SCRATCH	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_Mixie_Disaster01-03_Halfway_part02_Mixie_End_Failing_01_SCRATCH_672BD28D.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster03\Disaster03 Halfway - Mixie\Disaster03 Halfway End Power Aura Toggle\VO_TR_Mixie_Disaster01-03_Halfway_part02_Mixie_End_Failing_01_SCRATCH		27229
	255729972	VO_TR_MixieGrammar_Disaster03_Checkpoint_part03b_SFX_Thunder_MixiesRage_01_PLACEHOLDER	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_MixieGrammar_Disaster03_Checkpoint_part03b_SFX_Thunder_MixiesRage_01_PLACEHOLDER_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster03\Disaster03 Checkpoint WinFail\Disaster03 Checkpoint WIN - Mixie Hope - SECTION End\VO_TR_MixieGrammar_Disaster03_Checkpoint_part03b_SFX_Thunder_MixiesRage_01_PLACEHOLDER		21971
	256041590	VO_TR_Mixie_Disaster02_Warning_part02_Hope_AveragePace_min08	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_Mixie_Disaster02_Warning_part02_Hope_AveragePace_min08_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Intro -  AVG - Hope\Section02 Start Average Pace\Section02 AveragePace Duration min\VO_TR_Mixie_Disaster02_Warning_part02_Hope_AveragePace_min08		10747
	256160589	VO_pace_Likelike_min_06	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_pace_Likelike_min_06_730919CD.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Intro -  AVG - Hope\Section02 Start Average Pace\Minute_VO\VO_pace_Likelike_min_06		8113
	256337047	VO_FR_Sprint02_Encouragement_b01_Lydian	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_FR_Sprint02_Encouragement_b01_Lydian_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Sprint 02 Lydian\Sprint_Encouragement_VO_SFX\Sprint 02 Encouragement Lydian Hope\Sprint01_b\VO_FR_Sprint02_Encouragement_b01_Lydian		34025
	257014743	VO_pace_Likelike_sec_06	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_pace_Likelike_sec_06_8CD4B910.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Intro -  AVG - Hope\Section02 Start Average Pace\1_Second_or_Multi_Seconds\Sequence_A2b_multi_seconds_2_chunks\Second_VO\VO_pace_Likelike_sec_06		3492
	257125890	VO_FR_MissionOver_Announce_Lydian_Begin_Interrupt_01a	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_FR_MissionOver_Announce_Lydian_Begin_Interrupt_01a_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mission End\MissionOver_Lydian_Begin\InterruptingOrNotInterrupting\VO_FR_MissionOver_Announce_Lydian_Begin_Interrupt_01a		29731
	257302605	VO_pace_Likelike_min_28	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_pace_Likelike_min_28_90B9E78C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Intro -  AVG - Hope\Section02 Start Average Pace\Minute_VO\VO_pace_Likelike_min_28		10496
	258069000	Callback_Disaster_MUS_Earthquake	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\Callback_Disaster_MUS_Earthquake_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 AMB Setter\Callback_Disaster_MUS_Earthquake		757
	258299189	VO_TR_Mixie_MissionIntro_part01_Mixie_Return_03	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_Mixie_MissionIntro_part01_Mixie_Return_03_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Mission Intro - Mixie\VO_TR_Mixie_MissionIntro_part01_Mixie_Return_03		25609
	258935635	VO_TR_Mixie_Disaster01_Warning_part02_Mixie_Sprint_sec05	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_Mixie_Disaster01_Warning_part02_Mixie_Sprint_sec05_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster01\Disaster01 Warning Intro - SPR - Hope Mixie\Disaster01 Warning_part02_Sprint_Length\VO_TR_Mixie_Disaster01_Warning_part02_Mixie_Sprint_sec05		19874
	259205831	VO_FR_Warmup_Tip01_Dorian_01e	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_FR_Warmup_Tip01_Dorian_01e_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Warmup Sequence\Warmup General Tips\Warmup Tip 01 Dorian\Warmup Tip 01 Dorian\Tip01e\VO_FR_Warmup_Tip01_Dorian_01e		207758
	260162856	VO_TR_MixieGrammar_ActionLineSpecific_Objective_05_part07_Mixie	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_MixieGrammar_ActionLineSpecific_Objective_05_part07_Mixie_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\ActionLines Pre3rdTask - Mixie Hope\VO_TR_Mixie_ActionLine_Pre3rdTask\ActionLineSpecific Grammar - Mixie Hope\VO_TR_MixieGrammar_ActionLineSpecific_Objective_05\VO_TR_MixieGrammar_ActionLineSpecific_Objective_05_part07_Mixie		42084
	260609721	VO_FR_Sprint02_Encouragement_d03_Lydian	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_FR_Sprint02_Encouragement_d03_Lydian_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Sprint 02 Lydian\Sprint_Encouragement_VO_SFX\Sprint 02 Encouragement Lydian Hope\Sprint01_d\Sprint Encouragement d Lydian Hope Lydian\VO_FR_Sprint02_Encouragement_d03_Lydian		39121
	261971646	VO_TR_Hope_Disaster02_Warning_part02_Hope_Intervals_num12	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_TR_Hope_Disaster02_Warning_part02_Hope_Intervals_num12_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Intro -  INT - Hope\VO_TR_Hope_Disaster02_Warning_part02_Hope_Intervals_num\VO_TR_Hope_Disaster02_Warning_part02_Hope_Intervals_num12		11973
	263711389	Mixie_Interval_B_Core_KeysFlourishV1_165_8m	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\Mixie_Interval_B_Core_KeysFlourishV1_165_8m_B829FB0E.wem		\Interactive Music Hierarchy\Default Work Unit\Fitness Run Music\Mixie Intervals\Intervals\Mixie's Theme\Mixie_B\Mixie_Interval_B_Core_KeysFlourishV1_165_8m		145487
	266701117	VO_pace_Likelike_sec_25	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\VO_pace_Likelike_sec_25_A317A30C.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Fitness Run\Mixie TRs\Mixie - Grammar TR\Disaster02\Disaster02 Intro -  AVG - Hope\Section02 Start Average Pace\1_Second_or_Multi_Seconds\Sequence_A2b_multi_seconds_2_chunks\Second_VO\VO_pace_Likelike_sec_25		6726
	267157351	AMB_General_Portal_BL02_idle_FadeIn_loopWcrossover_740ms	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\AMB_General_Portal_BL02_idle_FadeIn_loopWcrossover_740ms_5DB1CBB3.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\POI Motivational Message\Lydian_MotivMessage\Motivational Message Content\Motivational Message Deep Voice 1-9\Message_06\VO_GR_MotivMessage_DeepVoice_Message01f\POI Ambience_Med\AMB_General_Portal_BL02_idle_FadeIn_loopWcrossover_740ms		91771
	268087406	AMB_General_Portal_BL04_chimes_panC_loopWcrossover_1s555ms	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\AMB_General_Portal_BL04_chimes_panC_loopWcrossover_1s555ms_FA7D00CB.wem		\Actor-Mixer Hierarchy\Andy VO Work Unit\Dialogue\Priority Sound Instance Limiter\General Run\Updates\Status Updates HARMONIA\POI Motivational Message\Lydian_MotivMessage\Motivational Message Content\Motivational Message Deep Voice 1-9\Message_02\VO_GR_MotivMessage_DeepVoice_Message01b\POI Ambience_Short\AMB_General_Portal_BL04_chimes_panC_loopWcrossover_1s555ms		45541
	268144419	Mixie_Interval_D_POWER_16thNoteSyn_A_165_1m	C:\Users\Sam\Repos\abra\abra-wwise\.cache\Mac\SFX\Mixie_Interval_D_POWER_16thNoteSyn_C_165_1m_B829FB0E.wem		\Interactive Music Hierarchy\Default Work Unit\Fitness Run Music\Mixie Intervals\Intervals\Mixie's Theme Power Aura\Mixie_D_PWR\Mixie_Interval_D_POWER_16thNoteSyn_A_165_1m		16283
